title,id,genre,caption,description,permalink_url,download_count,last_modified,artwork_url,created_at,track_format,kind
The Middle East - Blood,2881583,,,,https://soundcloud.com/piasgermany/the-middle-east-blood,,2021-06-05T20:02:57Z,https://i1.sndcdn.com/artworks-000001424858-j1cakk-large.jpg,2010-05-12T10:16:20Z,single-track,track
Beirut - Postcards from Italy(1),3653165,,,,https://soundcloud.com/mutluturka/beirut-postcards-from-italy-1,0.0,2021-09-30T15:49:58Z,,2010-06-26T12:20:54Z,single-track,track
Marcus Foster - Worn Down By Time,61006162,,,,https://soundcloud.com/unofficialsxsw/marcus-foster-worn-down-by,0.0,2021-10-19T14:29:41Z,,2012-09-24T17:00:36Z,single-track,track
Sweet Love,193748194,Phillip Lee Eyer,,,https://soundcloud.com/phillip-lee-eyer/sweet-love,0.0,2021-05-08T09:02:56Z,,2015-03-01T23:55:26Z,single-track,track
All The Pretty Girls - Kaleo,194983337,Indie,,"'All the Pretty Girls' originally by Kaleo, an Icelandic indie pop/rock/folk band established in 2012. This song was released on 2014.

*No copyright infringement intended*",https://soundcloud.com/musicspeaksid/all-the-pretty-girls-kaleoband,0.0,2021-10-10T17:06:36Z,https://i1.sndcdn.com/artworks-000109416666-666apc-large.jpg,2015-03-09T11:54:57Z,single-track,track
She's A Drug,104266290,leave,,,https://soundcloud.com/dangriffin/shes-a-drug,0.0,2021-09-18T23:32:48Z,https://i1.sndcdn.com/artworks-000054681819-796oqb-large.jpg,2013-08-06T15:58:41Z,single-track,track
Another Story,113277355,Folk Pop,,"Watch the lyric video here: bit.ly/thath-aslyricvid

Purchase Let's Be Still from www.theheadandtheheart.com

iTunes - http://smarturl.it/letsbestill
Amazon - http://smarturl.it/letsbestillamz
Sub Pop - www.subpop.com/artists/the_head_and_the_heart",https://soundcloud.com/theheadandtheheart/anotherstory,0.0,2021-08-15T08:32:12Z,https://i1.sndcdn.com/artworks-000059031002-il7ynu-large.jpg,2013-09-30T23:59:33Z,single-track,track
THESE BRITTLE BONES - FLECKS (CVNИVBI$ REMAKE),191782697,Indie,,"remake.
",https://soundcloud.com/cvnuvbis/these-brittle-bones-flecks-cvnvbi-remake,100.0,2021-03-17T17:05:32Z,https://i1.sndcdn.com/artworks-000107158610-jwxhfj-large.jpg,2015-02-18T17:01:24Z,single-track,track
Horse Feathers - Fit Against the Country,37398799,,,,https://soundcloud.com/brooklynvegan/horse-feathers-fit-against-the,1714.0,2021-05-08T09:02:56Z,,2012-02-21T22:38:34Z,single-track,track
Pascal Pinon: Þerney (One Thing),64864521,pop,,"Pascal PinonTwosomeness
Morr Music - MORR121

• second album by Pascal Pinon
• recorded & produced by Alex Somers (producer of Sigur Rós & Jónsi)

On Pascal Pinon’s Tumblr you’ll find an older photo that shows twin sisters Jófrídur and Ásthildur smiling proudly over a Yamaha keyboard circa 1999: Back then they weren’t even in their teens, far from it, and yet they were already shaping and creating that unique chemistry – a special bond that can only exist between siblings, twins especially. It is a very special connection, a rare gift to know another person on that level. And of course the old keyboard is also still around.
Thanks to this special bond, Pascal Pinon have managed to record a second album that’s way more bold, more mature, more focused and more diverse than its predecessor: “I don’t need anything/I just make something beautiful,” they sing on “Therney” (and they do sing in English more often than before), and apart from their own bedroom studio, equipped with cookies and tea and keyboards and guitars and such, they indeed don’t seem to need much to create a sense of homecoming – a musical home stretch, like a movie’s closing credits. Here you are, in a realm where everything seems to have fallen into place, or will do so soon enough, somehow.
And yet, this is merely the start of album #2: Having successfully toured Japan and other places, it’s not always three-minute songs for Pascal Pinon; sometimes a few moments are sufficient to create a certain mood (“Annar Logi”). Whereas album opener “Ekki Vanmeta” appears to be the Icelandic equivalent to a block party (no BBQ, but with muffins instead, the type they served at their very first gig ever, fittingly called “The Friendly Gig”), the “Bloom” is intricately moving along and shape-shifting like Gavin Bryars’ compositions – though Jófrídur, familiar with the instrument for 10 years, manages to ultimately turn it into something else: “It’s easy to become attached,” they sing. And it is indeed.
Still a four-piece when they recorded their s/t debut album – although the band name always indicated that the twins were in fact the heads of the operation: Pasqual Pinon (spelled like this), the Two-Headed Mexican (1889-1929), was a sideshow attraction in the early 1900s –, Pascal Pinon is now essentially comprised of Jófrídur and Ásthildur, with occasional help by Kristín (and then there’s also casual member Sylvía); together they have created a many-layered soundtrack to growing up on a volcanic island in the Atlantic: A small world of its own, with all its marvels, all its “Good and Bad Things” (though still untouched by McDonald’s, trains, and Starbucks). Even the fact that they used more than one microphone this time around does not take away from the characteristic DIY approach often found in Iceland’s bedrooms.
With album #2 about to drop, Pascal Pinon are about to enter adult life – a point usually associated with drifting apart, forgetting dreams. These girls, however, seem to be going the other direction instead: they appear to be closer, even more of an entity of its own, more of a two-headed being, less lonesome, but twosome, unified in sound.

Cat.no.: MORR121
Format: CD

Tracklisting
1. Ekki Vanmeta
2. Þerney (One Thing)
3. Somewhere
4. Evgeny Kissin
5. When I Can't Sleep
6. Annar Logi
7. Kertið
8. Sumarmál
9. Bloom
10. Fernando
11. Good And Bad Things
12. Rifrildi

Release Dates:
Jan 18, 2013 (Worldwide)
Feb 05, 2013 (US) ",https://soundcloud.com/morrmusic/02-erney-one-thing,3046.0,2021-05-29T06:04:27Z,https://i1.sndcdn.com/artworks-000032915331-177h8v-large.jpg,2012-10-26T11:52:12Z,single-track,track
Noah And The Whale - The First Days Of Spring - Live In Amsterdam,119214091,noah and the whale,,,https://soundcloud.com/whitney-knowles-1/noah-and-the-whale-the-first,0.0,2021-05-01T18:57:29Z,https://i1.sndcdn.com/artworks-000062247551-rvdtso-large.jpg,2013-11-08T21:02:31Z,single-track,track
The New Frontiers - Walking on Stones (stellamaris ep version),91584410,Alternative Rock,,I couldn't find the original version from the ep before the Mending version online so I decided to upload it for streaming. Enjoy.,https://soundcloud.com/art-hurtado/the-new-frontiers-walking-on,0.0,2021-01-24T06:48:46Z,,2013-05-10T16:37:53Z,single-track,track
OLD ONE,142856772,Indie,,,https://soundcloud.com/kidsofadelaide/old-one-radio-edit,1.0,2020-12-20T06:01:48Z,https://i1.sndcdn.com/artworks-000075452412-6loobl-large.jpg,2014-04-03T12:55:05Z,single-track,track
The Story I Heard by Blind Pilot,87908010,Alternative,,The Story I Heard by Blind Pilot,https://soundcloud.com/monicacasillas/the-story-i-heard,0.0,2021-02-22T21:57:05Z,,2013-04-15T00:33:04Z,single-track,track
انا وانت اختارنا,320901277,,,,https://soundcloud.com/ahmed-valen-xd/10oxe2oheeh8,0.0,2017-05-04T10:38:53Z,https://i1.sndcdn.com/artworks-000220994615-7s70hl-large.jpg,2017-05-04T10:38:42Z,single-track,track
عكس بعض عمرو دياب,264462862,,,,https://soundcloud.com/solly-mizo/j7ugkgs6a7zm,0.0,2021-11-02T10:49:38Z,,2016-05-16T22:32:25Z,single-track,track
هما مالهم بينا يا ليل - هيثم سعيد,312031596,,,,https://soundcloud.com/helmi-el-wakil/k7yngtms69sa,0.0,2021-09-05T23:34:46Z,https://i1.sndcdn.com/artworks-000212222951-31gra5-large.jpg,2017-03-12T19:27:47Z,single-track,track
شيرين عبد الوهاب - كلام عنيه,526671207,,,,https://soundcloud.com/joseph-souror/iqw21ufmjsna,0.0,2021-09-01T01:31:40Z,https://i1.sndcdn.com/artworks-85PPSwW6GlRvVoKU-7UWuug-large.jpg,2018-11-08T15:32:39Z,single-track,track
أنا حُبك - أصالة,102602656,Classical,,,https://soundcloud.com/nader-mohammed-gad/gf0azpskq4kw,0.0,2021-07-03T14:44:05Z,https://i1.sndcdn.com/artworks-000053770111-mmba16-large.jpg,2013-07-25T21:23:33Z,single-track,track
Assala - El Ward El Balady / اصاله - الورد البلدي,197043066,اصاله,,"كلمات : مؤمن سالم
ألحان : مصطفى العسال
توزيع : ماز

لما يهل الورد البلدي كل الورد يخاف
بالعربي اللي مشفش العربي .. يبقي لا عاش ولا شاف
أبن بلادي يا مالك قلبي يا محلي الايام
وشهامتك تتكلم عنك مش محتاجة كلام
الله .. غيرتك عليا حياة
أحساس جمييل عايشان
من غير حبيبي انا 
هلقي الامان وياه

خوفك طول الوقت عليا بيطمني كتير
وناهيك عن طبع الحنيه بفرح لما تغير
الاصل الطيب يا حبيبي باين من العنوان
حقك طبعا تدخل قلبي من غير أستئذان

Follow Us At:
http://www.facebook.com/AssalaOfficial
http://www.twitter.com/AssalaOfficial
http://www.youtube.com/AssalaOfficial
http://www.Instagram.com/Assala_Official
@AssalaOfficial",https://soundcloud.com/assalaofficial/assala-el-ward-el-balady,0.0,2021-11-02T00:46:57Z,https://i1.sndcdn.com/artworks-000110882668-cspze5-large.jpg,2015-03-21T23:31:47Z,single-track,track
ناسينى ليه تامر حسنى,488766426,,,,https://soundcloud.com/adam-amin-991983590/nxs2bchblhgz,0.0,2021-10-31T08:37:28Z,https://i1.sndcdn.com/artworks-000392535075-h3rpvd-large.jpg,2018-08-21T21:33:31Z,single-track,track
Ya A'alem | أصالة - يا عالم,338894518,,,"يا عالم هشوفه ولو صدفة يوم.. لابيجيلي نوم ..
ولا بنساه.. وفرصة رجوعنا بتنقص اكيد ..
وهو بعيد .. وفين القاه ؟! 
وفكرة هكمّل وانا مش معاه ..
مابتجيش ف بالي كإن الحياه ..
خلاص واقفه عنده ورافضاني أعيش وبفضل مكاني بستناه ! 
أنا كل مادا بلاقي اللي فات .. مصمم مايقلبش ليه ذكريات 
وبتأكد اني ف غيابه ماليش نصيب تاني أرجع احس بحياه ! 
ماسابش لسؤالي عليه ليه مجال؟!
وبالحرف قال .. مافكّرش فيه.. كإن اللي بينا حكاية يومين ..
ماهياش سنين، وضاعت عليه وفكرة هكمّل وانا مش معاه ..
مابتجيش ف بالي كإن الحياه .. خلاص واقفه عنده ورافضاني أعيش وبفضل مكاني بستناه ! أنا كل مادا بلاقي اللي فات ..
مصمم مايقلبش ليه ذكريات .. وبتأكد اني ف غيابه ماليش نصيب تاني أرجع احس بحياه !

* كلمات 
أحمد معتز
* ألحان 
أحمد عز
* توزيع 
ياسر الماجد
* تسجيل و مكس
هاني محروس
* إستوديو
M.SOUND
* جيتار
شريف فهمي
* Bass Guitar
أحمد رجب 
* تشيلو
يحيي مهدي
* قانون
محمود عامر
* ناي
أحمد خيري


Produced By : @Stargatemusiceg
Executive Producer : Anas Nasri

International Designer : NICOLAS JEBRAN
Photographer : KAREEM NOUR
Stylist : Maya Hadad
Make Up : Hanan Alnajadah
Hair Dresser : Steve

Digital master : Hana Road Studios
Distribution outside Egypt : Rotana
Distribution in Egypt : Audio Egypt
Content Coordinator : Gimo
Social Media Management and Artwork by Brand Stamp

Follow Us At:
www.facebook.com/AssalaOfficial
www.twitter.com/AssalaOfficial
www.youtube.com/AssalaOfficial
www.Instagram.com/Assala_Official
@AssalaOfficial",https://soundcloud.com/assalaofficial/yaaalem,0.0,2021-10-30T12:18:38Z,https://i1.sndcdn.com/artworks-000239422855-ugp22q-large.jpg,2017-08-21T22:39:30Z,single-track,track
ورا الشبابيك - تامر حسنى واليسا ( تامر واليسا تصبح.mp3,334776849,,,,https://soundcloud.com/manshi22-meto/mp3-4,0.0,2021-06-22T14:46:31Z,https://i1.sndcdn.com/artworks-000235124658-5z33wz-large.jpg,2017-07-25T15:51:50Z,single-track,track
تامر عاشور محظوظ,329958280,,,,https://soundcloud.com/rafik-william/nhwxcczosphj,0.0,2021-10-20T07:37:50Z,https://i1.sndcdn.com/artworks-ltTVtoQ2Uyg2MiIc-w75nYQ-large.jpg,2017-06-25T11:11:40Z,single-track,track
حسين الجسمي - قالو الجمال ف الروح ⚡❤,831048793,,,,https://soundcloud.com/m-a-407635345/zktxthplk3oi,0.0,2021-10-31T20:02:28Z,https://i1.sndcdn.com/artworks-jIGlrDyH7CZAyUof-gc8Q8g-large.jpg,2020-05-30T12:15:48Z,single-track,track
Ahmed Saad - Malaksh Makan 2019 | احمد سعد - ملكش مكان,559995780,Arabic,,"▶ Lyrics:Ahmed Hassan Raull  كلمات : احمد حسن راؤول
▶ Composition: Mohamed Atef Elhelw  الحان :  محمد عاطف الحلو
▶ Music Arrangement: Mohamed Atef Elhelw الموزع الموسيقى : محمد عاطف الحلو

كلمات:
نفسك ترجع .. انسى مالكش مكان
دورى إنى أوجع .. ماانت واجعنى زمان
مهما تقوللى فرصة أخيرة مفيش
إنت راجع لى لما لقيتنى بعيش
اللي فات كله مات يلا شكرا سلام
انتهيت و اتنسيت مش هينفع كلام
كنت جنبك حاربت و تعبت ومشاعرك رخاص
فجأة بسهولة سبته و رجعلي بعد ايه خلاص
ايوة انا هو اللي قويت عليه
شفت القوة عملت فيا ايه
انسي رجوعك وامشي بهدوء
واعرف قيمتي لما بتشوفني بفوت",https://soundcloud.com/user-607845874/malakshmakan,0.0,2021-10-26T08:35:40Z,https://i1.sndcdn.com/artworks-000472798377-yx3k9m-large.jpg,2019-01-16T18:01:49Z,single-track,track
Assala - Howa Habibi - Full Song / اصاله - هو حبيبي - كاملة,97036346,Clasec,,"Written by: Ahmed El Gendi
Composed by: Madin
Arranged by:Ahmed Abdel Salam
Photography : Sherif Amar ",https://soundcloud.com/amresmail/assala-howa-habibi-full-song,0.0,2021-11-02T19:32:28Z,https://i1.sndcdn.com/artworks-000050676962-zpfary-large.jpg,2013-06-15T19:34:47Z,single-track,track
ابراهيم الحكمي _ مهما تبعد (مستحيل العيشه دي تبقي بعدك),622870350,,,,https://soundcloud.com/music_hub/dazg6roz8u3k,0.0,2021-10-29T00:34:19Z,https://i1.sndcdn.com/artworks-000537641454-qqy0tt-large.jpg,2019-05-19T00:04:22Z,single-track,track
تاج راسك - شيرين,520476102,,,"Follow soundcloud.com/exclusivesongs for latest songs
اعملوا فولو للاستماع لكل الاغاني الجديده حصريا soundcloud.com/exclusivesongs

Facebook page facebook.com/aghanisoundcloud",https://soundcloud.com/shereen-ahmed-608068-19/vwknavnnus2g,0.0,2021-10-31T11:09:01Z,,2018-10-26T23:22:15Z,single-track,track
SHINE,529043073,Trap,,,https://soundcloud.com/sha-smoak/shine,0.0,2021-09-21T16:35:51Z,https://i1.sndcdn.com/artworks-000439008636-bxvbk9-large.jpg,2018-11-13T02:22:06Z,single-track,track
i'ma get you,342091086,R&B & Soul,,"new single from my debut project ""direct line to My Creator""

<3 !!! hope you enjoy
art by Monica Hernandez
www.instagram.com/monicagh_

DOWNLOAD SAMPLE PACK # 2: http://duendita.com

---

baby believe, i’ma get you before the grim reaper get me
i’ma come thru i wanna see that ass on bended knee
beg to me, you know i set you free
grew a garden for you, that’s what you meant to me
especially when you’d come over on a late night
smoke in your eyes too divine you were all mine

no, i don’t want to hold your hand
(no no i won’t even try, too divine too divine, i’m running through your mind)
no, i want you to understand me

come correct, show respect, i’m the one
you’re just another underneath the sun
bed full of sadness, ashes, paradise
i’m done wiping the evil from beneath your eyes

i’m with God, He’s with me, Lord on high
so you should think twice before you waste our time
running in circles, save your appetite
i’m done feeding this fever, boy you’re out of line

no, i don’t want to hold your hand
(no no i won’t even try, too divine too divine, i’m running through your mind)
no, i want you to understand me",https://soundcloud.com/duendita/ima-get-you,0.0,2021-09-24T18:03:55Z,https://i1.sndcdn.com/artworks-000300082206-cupvz3-large.jpg,2017-09-12T21:40:07Z,single-track,track
Tabby Night,536980308,Hip-hop & Rap,,"Listen: http://smarturl.it/tabbynight

Tabby Wakes - Tabby Night
prod. Brenmar & Tabby Wakes",https://soundcloud.com/tabby-wakes/tabby-night,0.0,2021-09-24T18:03:55Z,https://i1.sndcdn.com/artworks-000449082528-va7cqp-large.jpg,2018-11-28T23:57:14Z,single-track,track
